id,x,y,z,hit,net,bounce,time,shotId
1065483,-11.391,-0.582,2.714,1,0,0,1.587,386070
1065484,-0.005,0.057,1.207,0,1,0,1.909,386070
1065485,4.541,0.551,0.037,0,0,1,2.066,386070
1065486,10.378,0.929,1.451,1,0,0,2.385,386071
1065487,0.013,0.770,1.931,0,1,0,2.773,386071
1065488,-12.214,0.560,0.037,0,0,1,3.360,386071
1065489,-12.912,0.564,0.190,1,0,0,3.400,386072
1065490,-11.380,1.203,2.724,1,0,0,1.320,386073
1065491,-0.008,-0.275,1.033,0,1,0,1.541,386073
1065492,5.249,-0.905,0.037,0,0,1,1.664,386073
1065493,12.682,-1.676,1.155,1,0,0,1.925,386074
1065494,0.001,-1.918,1.949,0,1,0,2.400,386074
1065495,-11.217,-2.085,0.037,0,0,1,2.946,386074
1065496,-12.351,-2.095,0.345,1,0,0,3.012,386075
1065497,-0.009,-1.892,1.216,0,1,0,3.706,386075
1065498,4.997,-1.639,0.037,0,0,1,4.055,386075
1065499,8.638,-1.306,0.707,1,0,0,4.520,386076
1065500,0.015,0.542,1.451,0,1,0,4.828,386076
1065501,-10.003,2.783,0.037,0,0,1,5.280,386076
1065502,-12.186,3.263,0.697,1,0,0,5.438,386077
1065503,-11.391,1.191,2.669,1,0,0,1.075,386078
1065504,-0.021,-1.719,1.263,0,1,0,1.300,386078
1065505,7.122,-3.482,0.037,0,0,1,1.473,386078
1065506,-11.379,-0.836,2.679,1,0,0,0.945,386079
1065507,-0.017,0.146,1.172,0,1,0,1.164,386079
1065508,6.414,0.734,0.037,0,0,1,1.314,386079
1065509,12.827,1.465,0.965,1,0,0,1.534,386080
1065510,0.001,0.696,1.642,0,1,0,2.203,386080
1065511,-8.024,0.394,0.037,0,0,1,2.732,386080
1065512,-10.548,0.396,0.733,1,0,0,3.026,386081
1065513,-0.003,1.677,1.544,0,1,0,3.351,386081
1065514,10.800,3.319,0.037,0,0,1,3.791,386081
1065515,13.967,3.837,0.932,1,0,0,4.014,386082
1065516,0.009,2.224,3.072,0,1,0,4.690,386082
1065517,-9.545,0.974,0.037,0,0,1,5.312,386082
1065518,-12.881,0.553,1.655,1,0,0,5.649,386083
1065519,-0.013,1.892,1.378,0,1,0,6.006,386083
1065520,8.876,2.624,0.037,0,0,1,6.326,386083
1065521,14.766,3.131,0.879,1,0,0,6.662,386084
1065522,0.007,1.182,2.584,0,1,0,7.270,386084
1065523,11.393,0.803,2.880,1,0,0,0.476,386085
1065524,-11.109,-0.334,0.037,0,0,1,7.886,386084
1065525,-11.383,1.524,2.726,1,0,0,1.026,386086
1065526,0.025,0.201,0.972,0,1,0,0.705,386085
1065527,-0.011,-2.219,1.398,0,1,0,1.344,386086
1065528,-4.494,-0.067,0.037,0,0,1,0.812,386085
1065529,-13.967,-0.796,1.284,1,0,0,8.178,386087
1065530,5.693,-3.777,0.037,0,0,1,1.538,386086
1065531,-0.009,1.915,1.225,0,1,0,8.640,386087
1065532,6.026,3.102,0.037,0,0,1,8.898,386087
1065533,9.659,-4.960,1.149,1,0,0,1.755,386088
1065534,0.005,-1.021,2.300,0,1,0,2.195,386088
1065535,14.738,4.921,0.722,1,0,0,9.566,386089
1065536,-11.441,3.339,0.037,0,0,1,2.870,386088
1065537,0.008,0.943,1.052,0,1,0,10.100,386089
1065538,-4.723,-0.441,0.037,0,0,1,10.320,386089
1065539,-12.437,3.731,0.360,1,0,0,2.941,386090
1065540,0.000,0.381,2.472,0,1,0,3.673,386090
1065541,-11.762,-2.537,1.009,1,0,0,10.857,386091
1065542,8.389,-1.817,0.037,0,0,1,4.310,386090
1065543,-0.014,-0.119,1.598,0,1,0,11.208,386091
1065544,10.473,2.042,0.037,0,0,1,11.625,386091
1065545,11.667,-2.783,1.353,1,0,0,4.859,386092
1065546,0.016,-2.973,1.571,0,1,0,5.178,386092
1065547,15.107,3.039,1.148,1,0,0,11.961,386093
1065548,-9.679,-3.004,0.037,0,0,1,5.524,386092
1065549,0.007,2.267,1.580,0,1,0,12.542,386093
1065550,-6.099,2.049,0.037,0,0,1,12.847,386093
1065551,-16.305,-3.114,1.262,1,0,0,5.939,386094
1065552,-0.007,-0.085,2.006,0,1,0,6.414,386094
1065553,-13.520,1.616,1.366,1,0,0,13.464,386095
1065554,13.280,2.277,0.037,0,0,1,6.956,386094
1065555,-0.010,-0.759,1.510,0,1,0,13.938,386095
1065556,7.028,-1.824,0.037,0,0,1,14.258,386095
1065557,13.725,-2.940,1.157,1,0,0,14.816,386096
1065558,0.008,1.104,2.857,0,1,0,15.455,386096
1065559,-8.879,3.485,0.037,0,0,1,16.016,386096
1065560,-13.172,4.766,1.705,1,0,0,16.433,386097
1065561,-0.014,-0.389,1.608,0,1,0,16.906,386097
1065562,7.477,-3.002,0.037,0,0,1,17.256,386097
1065563,12.816,-4.803,1.118,1,0,0,17.695,386098
1065564,0.008,-3.429,1.556,0,1,0,18.088,386098
1065565,-9.880,-2.583,0.037,0,0,1,18.485,386098
1065566,-15.158,-2.042,1.015,1,0,0,18.851,386099
1065567,-0.011,1.263,1.479,0,1,0,19.386,386099
1065568,6.908,3.038,0.037,0,0,1,19.711,386099
1065569,11.395,-1.307,2.909,1,0,0,0.716,386100
1065570,14.642,4.972,0.783,1,0,0,20.393,386101
1065571,0.006,2.551,1.070,0,1,0,1.076,386100
1065572,0.003,3.245,2.262,0,1,0,21.170,386101
1065573,-3.693,3.566,0.037,0,0,1,1.215,386100
1065574,-5.956,2.381,0.037,0,0,1,21.592,386101
1065575,-11.247,6.034,1.861,1,0,0,2.617,386102
1065576,-9.955,1.950,1.590,1,0,0,22.011,386103
1065577,0.064,1.364,3.064,0,1,0,2.373,386102
1065578,10.395,-3.324,0.037,0,0,1,3.144,386102
1065579,12.051,-4.168,1.172,1,0,0,3.522,386104
1065580,0.004,-3.672,1.548,0,1,0,3.907,386104
1065581,-8.282,-3.159,0.037,0,0,1,4.249,386104
1065582,-15.366,-2.764,1.454,1,0,0,4.733,386105
1065583,-0.003,-0.121,1.561,0,1,0,5.240,386105
1065584,7.393,1.143,0.037,0,0,1,5.564,386105
1065585,11.381,-1.294,2.842,1,0,0,0.353,386106
1065586,0.008,0.016,1.041,0,1,0,0.627,386106
1065587,13.455,2.359,1.149,1,0,0,6.052,386107
1065588,-4.362,0.361,0.037,0,0,1,0.751,386106
1065589,0.003,-1.214,2.392,0,1,0,6.571,386107
1065590,-9.666,-3.758,0.037,0,0,1,7.076,386107
1065591,-11.476,0.938,1.433,1,0,0,1.068,386108
1065592,0.000,-1.266,1.309,0,1,0,1.491,386108
1065593,-13.202,-4.605,1.396,1,0,0,7.374,386109
1065594,7.554,-2.773,0.037,0,0,1,1.843,386108
1065595,-0.004,-3.712,1.099,0,1,0,7.802,386109
1065596,6.209,-3.372,0.037,0,0,1,8.057,386109
1065597,10.232,-3.348,0.602,1,0,0,2.038,386110
1065598,0.003,-1.196,2.085,0,1,0,2.478,386110
1065599,13.733,-2.850,0.527,1,0,0,8.546,386111
1065600,-10.788,1.138,0.037,0,0,1,3.076,386110
1065601,-6.848,0.242,0.316,1,0,0,9.775,386112
1065602,-13.599,1.791,1.170,1,0,0,3.333,386113
1065603,0.000,-0.555,1.713,0,1,0,3.849,386113
1065604,8.533,-2.169,0.037,0,0,1,4.279,386113
1065605,12.900,-2.852,1.020,1,0,0,4.686,386114
1065606,0.009,1.386,2.595,0,1,0,5.277,386114
1065607,-8.946,4.308,0.037,0,0,1,5.823,386114
1065608,11.389,0.777,2.858,1,0,0,0.767,386115
1065609,0.017,-2.005,1.011,0,1,0,1.028,386115
1065610,-4.330,-3.219,0.037,0,0,1,1.148,386115
1065611,-11.797,-5.462,1.428,1,0,0,1.472,386116
1065612,-0.007,-2.910,2.457,0,1,0,1.941,386116
1065613,13.288,-0.169,0.037,0,0,1,2.651,386116
1065614,11.387,0.806,2.872,1,0,0,0.594,386117
1065615,0.006,-0.222,1.042,0,1,0,0.821,386117
1065616,-5.043,-0.714,0.037,0,0,1,0.940,386117
1065617,-12.770,-1.468,1.301,1,0,0,1.209,386118
1065618,-2.017,0.670,0.037,0,0,1,1.961,386118
1065619,11.387,-1.112,2.881,1,0,0,0.626,386119
1065620,11.383,0.791,2.739,1,0,0,1.234,386120
1065621,0.025,2.181,1.282,0,1,0,0.864,386119
1065622,0.016,-2.297,1.302,0,1,0,1.496,386120
1065623,-6.857,4.115,0.037,0,0,1,1.038,386119
1065624,-6.234,-4.190,0.037,0,0,1,1.673,386120
1065625,11.381,-1.149,2.703,1,0,0,0.888,386121
1065626,0.023,1.822,1.359,0,1,0,1.131,386121
1065627,-7.822,3.784,0.037,0,0,1,1.334,386121
1065628,11.388,0.522,2.691,1,0,0,0.709,386122
1065629,0.001,0.120,1.341,0,1,0,1.000,386122
1065630,-5.813,-0.304,0.037,0,0,1,1.184,386122
1065631,-11.032,-0.611,1.316,1,0,0,1.453,386123
1065632,11.387,0.851,2.658,1,0,0,1.040,386124
1065633,0.012,-0.253,1.391,0,1,0,1.282,386124
1065634,-7.705,-1.177,0.037,0,0,1,1.486,386124
1065635,11.387,-1.555,2.681,1,0,0,0.636,386125
1065636,0.006,2.043,1.067,0,1,0,0.960,386125
1065637,-4.098,3.145,0.037,0,0,1,1.099,386125
1065638,-10.934,5.099,1.524,1,0,0,1.475,386126
1065639,-0.007,3.399,1.716,0,1,0,1.828,386126
1065640,11.199,2.278,0.037,0,0,1,2.298,386126
1065641,13.867,2.077,0.714,1,0,0,2.483,386127
1065642,11.384,0.457,2.658,1,0,0,0.650,386128
1065643,0.003,0.328,2.382,0,1,0,3.196,386127
1065644,0.019,-0.466,1.018,0,1,0,0.965,386128
1065645,-8.613,-0.935,0.037,0,0,1,3.781,386127
1065646,-3.889,-0.954,0.037,0,0,1,1.096,386128
1065647,-10.858,-1.355,1.202,1,0,0,4.129,386129
1065648,-10.192,-1.555,1.456,1,0,0,1.430,386130
1065649,-0.007,-2.024,1.710,0,1,0,4.928,386129
1065650,-0.010,-1.062,1.274,0,1,0,1.803,386130
1065651,4.696,-2.350,0.037,0,0,1,5.349,386129
1065652,7.463,-0.558,0.037,0,0,1,2.137,386130
1065653,11.393,-1.524,2.724,1,0,0,0.385,386131
1065654,7.405,-2.741,0.697,1,0,0,5.970,386132
1065655,0.009,-0.067,1.270,0,1,0,0.686,386131
1065656,12.619,-0.121,0.842,1,0,0,2.513,386133
1065657,-5.375,0.389,0.037,0,0,1,0.857,386131
1065658,0.005,0.533,1.298,0,1,0,2.995,386133
1065659,-3.312,1.286,0.416,1,0,0,6.744,386134
1065660,-6.890,0.921,0.037,0,0,1,3.323,386133
1065661,-0.003,-0.737,1.303,0,1,0,7.098,386134
1065662,-10.539,0.841,1.348,1,0,0,1.117,386135
1065663,5.368,-3.924,0.037,0,0,1,7.751,386134
1065664,-0.009,-1.754,1.674,0,1,0,1.526,386135
1065665,-11.434,1.258,0.993,1,0,0,3.690,386136
1065666,9.819,-4.266,0.037,0,0,1,2.012,386135
1065667,-0.008,-1.220,1.903,0,1,0,4.120,386136
1065668,8.451,-4.630,0.240,1,0,0,8.160,386137
1065669,9.455,-3.130,0.037,0,0,1,4.584,386136
1065670,0.005,-5.098,1.595,0,1,0,8.661,386137
1065671,-8.809,-5.422,0.037,0,0,1,9.299,386137
1065672,13.980,-3.977,1.302,1,0,0,4.956,386138
1065673,0.012,-0.964,1.694,0,1,0,5.471,386138
1065674,-7.635,0.535,0.037,0,0,1,5.836,386138
1065675,-12.568,1.732,1.170,1,0,0,6.255,386139
1065676,-0.002,2.137,1.576,0,1,0,6.638,386139
1065677,9.111,2.471,0.037,0,0,1,7.000,386139
1065678,15.697,2.887,1.131,1,0,0,7.457,386140
1065679,0.009,2.105,2.185,0,1,0,8.006,386140
1065680,-9.944,1.755,0.037,0,0,1,8.481,386140
1065681,-13.224,1.601,1.263,1,0,0,8.763,386141
1065682,-0.011,0.915,1.816,0,1,0,9.237,386141
1065683,9.151,0.680,0.037,0,0,1,9.670,386141
1065684,13.280,0.459,1.112,1,0,0,10.025,386142
1065685,0.004,-2.690,1.469,0,1,0,10.434,386142
1065686,-8.164,-4.651,0.037,0,0,1,10.763,386142
1065687,11.396,-1.406,2.706,1,0,0,0.847,386143
1065688,11.389,0.545,2.740,1,0,0,1.445,386144
1065689,0.016,-0.158,1.014,0,1,0,1.759,386144
1065690,0.011,2.007,1.275,0,1,0,1.108,386143
1065691,-3.864,-0.557,0.037,0,0,1,1.887,386144
1065692,-6.560,3.765,0.037,0,0,1,1.290,386143
1065693,-9.824,-1.089,1.432,1,0,0,2.202,386145
1065694,-0.001,-1.323,1.083,0,1,0,2.519,386145
1065695,7.119,-1.317,0.037,0,0,1,2.799,386145
1065696,12.099,-1.193,0.682,1,0,0,3.094,386146
1065697,11.378,-1.486,2.717,1,0,0,0.923,386147
1065698,0.012,2.319,1.296,0,1,0,1.257,386147
1065699,-4.920,3.732,0.037,0,0,1,1.433,386147
1065700,-9.889,5.225,1.414,1,0,0,1.721,386148
1065701,-0.012,2.189,1.921,0,1,0,2.184,386148
1065702,9.269,-0.320,0.037,0,0,1,2.730,386148
1065703,13.368,-1.360,0.937,1,0,0,3.191,386149
1065704,0.009,1.070,1.790,0,1,0,3.630,386149
1065705,-9.973,2.895,0.037,0,0,1,4.072,386149
1065706,-12.544,3.317,0.881,1,0,0,4.268,386150
1065707,0.000,2.548,2.132,0,1,0,4.743,386150
1065708,10.517,2.106,0.037,0,0,1,5.277,386150
1065709,13.831,1.837,1.204,1,0,0,5.572,386151
1065710,0.003,-0.958,1.613,0,1,0,5.982,386151
1065711,-10.266,-3.089,0.037,0,0,1,6.392,386151
1065712,-12.711,-3.622,0.691,1,0,0,6.556,386152
1065713,-0.003,-2.063,2.533,0,1,0,7.167,386152
1065714,9.793,-0.681,0.037,0,0,1,7.790,386152
1065715,13.230,-0.098,1.606,1,0,0,8.186,386153
1065716,0.000,-1.507,1.471,0,1,0,8.563,386153
1065717,-8.631,-2.145,0.037,0,0,1,8.884,386153
1065718,-13.294,-2.536,1.018,1,0,0,9.174,386154
1065719,-0.004,-0.233,1.629,0,1,0,9.631,386154
1065720,8.589,1.293,0.037,0,0,1,10.019,386154
1065721,13.647,2.386,1.116,1,0,0,10.432,386155
1065722,0.000,1.864,1.281,0,1,0,10.850,386155
1065723,-7.521,1.810,0.037,0,0,1,11.150,386155
1065724,-13.268,1.607,1.051,1,0,0,11.545,386156
1065725,11.397,0.788,2.662,1,0,0,0.947,386157
1065726,-0.010,1.446,1.421,0,1,0,12.177,386156
1065727,0.012,-0.707,1.265,0,1,0,1.193,386157
1065728,-11.379,-0.558,2.820,1,0,0,0.726,386158
1065729,8.107,1.489,0.037,0,0,1,12.690,386156
1065730,-6.557,-1.787,0.037,0,0,1,1.366,386157
1065731,-0.017,0.462,1.156,0,1,0,1.053,386158
1065732,4.009,1.092,0.037,0,0,1,1.196,386158
1065733,11.953,1.644,0.582,1,0,0,13.110,386159
1065734,0.001,2.343,1.657,0,1,0,13.486,386159
1065735,11.257,1.873,1.598,1,0,0,1.630,386160
1065736,-10.703,2.891,0.037,0,0,1,13.940,386159
1065737,0.004,2.310,1.762,0,1,0,2.208,386160
1065738,-8.201,2.800,0.037,0,0,1,2.736,386160
1065739,-14.060,3.058,1.081,1,0,0,14.186,386161
1065740,-0.003,-0.409,2.646,0,1,0,14.963,386161
1065741,-11.105,3.065,0.783,1,0,0,3.092,386162
1065742,10.097,-3.200,0.037,0,0,1,15.754,386161
1065743,-0.014,2.941,1.057,0,1,0,3.466,386162
1065744,6.600,2.900,0.037,0,0,1,3.754,386162
1065745,12.577,-4.035,0.950,1,0,0,16.292,386163
1065746,0.017,0.384,1.402,0,1,0,16.657,386163
1065747,14.654,2.680,0.676,1,0,0,4.337,386164
1065748,-9.303,3.779,0.037,0,0,1,17.020,386163
1065749,0.008,1.892,2.475,0,1,0,4.899,386164
1065750,-10.794,0.755,0.037,0,0,1,5.465,386164
1065751,-13.698,5.370,1.032,1,0,0,17.322,386165
1065752,-0.007,3.035,2.844,0,1,0,18.088,386165
1065753,-13.002,0.571,0.963,1,0,0,5.657,386166
1065754,10.508,1.034,0.037,0,0,1,18.930,386165
1065755,-0.009,-0.770,1.511,0,1,0,6.203,386166
1065756,6.404,-1.506,0.037,0,0,1,6.549,386166
1065757,12.580,0.655,1.122,1,0,0,19.386,386167
1065758,0.019,1.743,1.498,0,1,0,19.733,386167
1065759,13.211,-2.204,0.892,1,0,0,7.232,386168
1065760,-10.612,2.770,0.037,0,0,1,20.126,386167
1065761,0.010,0.063,1.556,0,1,0,7.636,386168
1065762,-8.916,1.547,0.037,0,0,1,7.991,386168
1065763,-14.440,3.086,0.878,1,0,0,20.371,386169
1065764,-0.009,0.315,1.435,0,1,0,21.062,386169
1065765,-13.164,2.239,1.091,1,0,0,8.275,386170
1065766,8.004,-1.211,0.037,0,0,1,21.579,386169
1065767,-0.009,-0.276,1.258,0,1,0,8.706,386170
1065768,7.291,-1.561,0.037,0,0,1,9.013,386170
1065769,11.331,-1.879,0.685,1,0,0,21.958,386171
1065770,0.010,-2.107,1.271,0,1,0,22.266,386171
1065771,13.471,-2.643,0.871,1,0,0,9.462,386172
1065772,-10.173,-2.494,0.037,0,0,1,22.633,386171
1065773,0.014,-0.173,1.193,0,1,0,9.890,386172
1065774,-6.758,0.964,0.037,0,0,1,10.163,386172
1065775,-14.789,-2.712,0.875,1,0,0,22.909,386173
1065776,-0.011,0.169,1.678,0,1,0,23.436,386173
1065777,-13.597,2.128,1.062,1,0,0,10.639,386174
1065778,9.106,2.076,0.037,0,0,1,23.871,386173
1065779,-0.015,-1.350,2.323,0,1,0,11.047,386174
1065780,13.536,-4.792,0.037,0,0,1,11.625,386174
1065781,11.713,2.681,0.807,1,0,0,24.091,386175
1065782,0.000,-0.120,1.905,0,1,0,24.549,386175
1065783,-8.714,-2.352,0.037,0,0,1,25.011,386175
1065784,-13.433,-3.526,1.259,1,0,0,25.419,386176
1065785,-0.012,0.090,1.502,0,1,0,25.789,386176
1065786,9.806,2.650,0.037,0,0,1,26.151,386176
1065787,14.628,3.954,0.924,1,0,0,26.452,386177
1065788,0.757,3.718,0.037,0,0,1,27.073,386177
1065789,-11.387,0.889,2.898,1,0,0,0.889,386178
1065790,-0.007,-1.667,1.226,0,1,0,1.194,386178
1065791,4.975,-2.445,0.037,0,0,1,1.354,386178
1065792,11.078,-3.254,1.418,1,0,0,1.677,386179
1065793,-5.296,0.218,0.409,1,0,0,2.583,386180
1065794,-0.010,-1.224,1.501,0,1,0,2.898,386180
1065795,13.577,-3.113,0.037,0,0,1,4.071,386180
1065796,-11.378,-0.843,2.918,1,0,0,0.248,386181
1065797,-11.383,-0.776,2.911,1,0,0,0.394,386182
1065798,-0.007,2.321,1.345,0,1,0,0.540,386181
1065799,-0.007,1.841,1.434,0,1,0,0.667,386182
1065800,5.826,4.351,0.037,0,0,1,0.728,386181
1065801,6.827,3.762,0.037,0,0,1,0.869,386182
1065802,-11.395,0.943,2.891,1,0,0,0.710,386183
1065803,-11.387,1.138,2.863,1,0,0,0.721,386184
1065804,-0.011,-0.078,1.170,0,1,0,0.952,386184
1065805,-11.388,-0.668,2.857,1,0,0,0.717,386185
1065806,5.950,-0.593,0.037,0,0,1,1.096,386184
1065807,-0.004,0.115,1.199,0,1,0,1.000,386185
1065808,5.113,0.746,0.037,0,0,1,1.155,386185
1065809,12.617,-1.087,1.041,1,0,0,1.337,386186
1065810,0.008,0.830,2.956,0,1,0,1.942,386186
1065811,11.625,1.697,1.342,1,0,0,1.474,386187
1065812,-14.264,2.532,0.037,0,0,1,2.876,386186
1065813,0.005,2.179,2.052,0,1,0,2.053,386187
1065814,-10.414,2.617,0.037,0,0,1,2.724,386187
1065815,-12.791,2.744,0.795,1,0,0,3.022,386188
1065816,-11.384,-0.824,2.831,1,0,0,1.133,386189
1065817,-0.006,0.161,1.307,0,1,0,3.494,386188
1065818,-0.014,0.295,0.959,0,1,0,1.364,386189
1065819,6.120,-1.123,0.037,0,0,1,3.784,386188
1065820,4.338,0.796,0.037,0,0,1,1.468,386189
1065821,13.805,-2.798,0.863,1,0,0,4.394,386190
1065822,12.440,1.854,1.378,1,0,0,1.771,386191
1065823,0.002,0.733,2.103,0,1,0,4.874,386190
1065824,0.000,1.178,2.513,0,1,0,2.424,386191
1065825,-10.011,3.168,0.037,0,0,1,5.343,386190
1065826,-10.281,0.690,0.037,0,0,1,3.123,386191
1065827,-12.945,3.945,1.172,1,0,0,5.569,386192
1065828,-12.611,0.659,1.074,1,0,0,3.481,386193
1065829,-0.007,1.664,2.042,0,1,0,6.155,386192
1065830,-0.002,1.769,1.286,0,1,0,3.860,386193
1065831,7.759,0.493,0.037,0,0,1,6.612,386192
1065832,7.230,2.345,0.037,0,0,1,4.138,386193
1065833,13.174,-0.584,1.594,1,0,0,7.204,386194
1065834,16.179,3.202,0.672,1,0,0,4.738,386195
1065835,0.011,1.160,1.186,0,1,0,7.580,386194
1065836,0.006,2.404,1.627,0,1,0,5.343,386195
1065837,-6.319,2.089,0.037,0,0,1,7.808,386194
1065838,-6.878,1.987,0.037,0,0,1,5.680,386195
1065839,-12.752,1.604,1.470,1,0,0,6.172,386196
1065840,-0.002,2.875,1.062,0,1,0,6.540,386196
1065841,5.642,3.324,0.037,0,0,1,6.744,386196
1065842,15.906,4.116,0.664,1,0,0,7.384,386197
1065843,-11.388,1.196,2.889,1,0,0,0.953,386198
1065844,-0.011,0.033,1.107,0,1,0,1.195,386198
1065845,5.303,-0.378,0.037,0,0,1,1.329,386198
1065846,12.457,-0.782,1.175,1,0,0,1.595,386199
1065847,-5.822,2.249,1.032,1,0,0,2.597,386200
1065848,-0.006,0.798,1.214,0,1,0,2.891,386200
1065849,-11.395,-0.755,2.859,1,0,0,0.839,386201
1065850,8.635,-1.425,0.037,0,0,1,3.411,386200
1065851,-0.020,-0.339,1.094,0,1,0,1.063,386201
1065852,5.430,-0.065,0.037,0,0,1,1.190,386201
1065853,12.886,-2.479,0.493,1,0,0,3.810,386202
1065854,0.004,-2.952,1.045,0,1,0,4.234,386202
1065855,-7.196,-3.226,0.037,0,0,1,4.528,386202
1065856,-7.273,-0.235,2.466,1,0,0,1.034,386203
1065857,-0.013,0.658,1.354,0,1,0,1.230,386203
1065858,5.641,1.595,0.037,0,0,1,1.410,386203
1065859,11.742,2.768,1.413,1,0,0,1.731,386204
1065860,0.010,2.467,2.073,0,1,0,2.350,386204
1065861,-9.507,2.034,0.037,0,0,1,2.994,386204
1065862,-12.240,1.831,0.844,1,0,0,3.379,386205
1065863,-0.002,2.872,1.627,0,1,0,3.815,386205
1065864,7.381,3.656,0.037,0,0,1,4.162,386205
1065865,15.235,4.598,1.152,1,0,0,4.726,386206
1065866,0.009,2.765,3.173,0,1,0,5.301,386206
1065867,-12.755,0.594,0.037,0,0,1,5.973,386206
1065868,-12.942,0.566,0.105,1,0,0,5.986,386207
1065869,-8.806,-2.588,0.033,1,0,0,-0.454,386208
1065870,0.004,0.289,2.123,0,1,0,0.150,386208
1065871,-9.909,0.825,0.037,0,0,1,2.763,386208
1065872,-14.202,1.076,1.407,1,0,0,3.268,386209
1065873,-0.012,1.100,1.722,0,1,0,3.792,386209
1065874,7.814,0.968,0.037,0,0,1,4.169,386209
1065875,13.348,0.879,1.078,1,0,0,4.666,386210
1065876,0.003,0.601,1.581,0,1,0,5.096,386210
1065878,-9.046,0.579,0.037,0,0,1,5.469,386210
1065881,-14.350,0.496,1.191,1,0,0,5.845,386212
1065882,-0.011,0.004,1.557,0,1,0,6.359,386212
1065883,7.917,-0.500,0.037,0,0,1,6.733,386212
1065884,13.590,-0.821,0.979,1,0,0,7.226,386213
1065885,0.014,-0.113,1.684,0,1,0,7.672,386213
1065886,-9.704,0.500,0.037,0,0,1,8.084,386213
1065887,-11.389,0.984,2.893,1,0,0,0.602,386214
1065888,-0.024,0.139,1.239,0,1,0,0.840,386214
1065889,6.056,-0.179,0.037,0,0,1,0.993,386214
1072968,11.393,0.758,2.883,1,0,0,0.873,388756
1072969,0.009,0.298,1.036,0,1,0,1.105,388756
1072970,-4.993,0.004,0.037,0,0,1,1.225,388756
1072971,11.382,0.608,2.873,1,0,0,0.851,388757
1072972,0.007,-2.244,1.178,0,1,0,1.114,388757
1072973,-5.457,-3.782,0.037,0,0,1,1.266,388757
1072974,-12.207,-5.778,1.234,1,0,0,1.557,388758
1072975,-0.011,-3.031,2.444,0,1,0,2.064,388758
1072976,12.167,-0.026,0.037,0,0,1,2.759,388758
1072977,11.990,0.227,0.504,1,0,0,2.850,388759
1072978,11.397,-1.197,2.917,1,0,0,0.870,388760
1072979,0.008,0.163,1.104,0,1,0,1.116,388760
1072980,-5.049,0.620,0.037,0,0,1,1.244,388760
1072981,-13.225,1.137,1.405,1,0,0,1.566,388761
1072982,-0.003,-0.795,1.255,0,1,0,2.035,388761
1072983,6.345,-1.782,0.037,0,0,1,2.327,388761
1072984,11.514,-2.591,0.723,1,0,0,2.714,388762
1072985,0.002,0.806,1.422,0,1,0,3.184,388762
1072986,11.391,-1.246,2.892,1,0,0,1.038,388763
1072987,-7.735,3.137,0.037,0,0,1,3.575,388762
1072988,0.010,1.519,1.070,0,1,0,1.297,388763
1072989,-4.863,2.583,0.037,0,0,1,1.427,388763
1072990,-12.803,4.510,1.002,1,0,0,4.020,388764
1072991,-0.008,3.364,1.606,0,1,0,4.396,388764
1072992,-12.693,4.252,1.400,1,0,0,1.753,388765
1072993,11.792,2.556,0.037,0,0,1,4.872,388764
1072994,-0.002,1.971,1.405,0,1,0,2.287,388765
1072995,6.406,1.113,0.037,0,0,1,2.626,388765
1072996,13.705,2.437,0.540,1,0,0,4.995,388766
1072997,0.005,-0.319,1.196,0,1,0,6.023,388766
1072998,11.396,-1.204,2.921,1,0,0,1.033,388767
1072999,10.556,0.673,0.802,1,0,0,2.996,388768
1073000,-2.232,-0.915,0.037,0,0,1,6.232,388766
1073001,0.008,2.724,1.109,0,1,0,1.295,388767
1073002,0.001,0.562,1.380,0,1,0,3.486,388768
1073003,-5.114,4.368,0.037,0,0,1,1.435,388767
1073004,-5.688,0.341,0.037,0,0,1,3.812,388768
1073005,-7.996,-1.961,0.726,1,0,0,7.094,388769
1073006,-0.013,0.514,1.535,0,1,0,7.381,388769
1073007,-13.014,0.110,0.930,1,0,0,4.426,388770
1073008,9.526,4.068,0.037,0,0,1,7.839,388769
1073009,-0.009,1.830,1.222,0,1,0,4.874,388770
1073010,5.820,2.874,0.037,0,0,1,5.133,388770
1073011,12.255,3.909,1.106,1,0,0,5.586,388771
1073012,0.012,0.621,1.961,0,1,0,5.953,388771
1073013,-13.426,-2.816,0.037,0,0,1,6.498,388771
1073014,11.383,-1.399,2.892,1,0,0,0.851,388772
1073015,0.003,1.614,1.250,0,1,0,1.152,388772
1073016,-5.155,2.743,0.037,0,0,1,1.314,388772
1073017,-11.153,4.104,1.318,1,0,0,1.614,388773
1073018,-0.009,1.717,1.702,0,1,0,2.049,388773
1073019,9.850,0.086,0.037,0,0,1,2.543,388773
1073020,12.501,-0.319,0.726,1,0,0,2.766,388774
1073021,0.002,-0.501,1.348,0,1,0,3.258,388774
1073022,-6.302,-0.676,0.037,0,0,1,3.571,388774
1073023,-12.960,-1.010,1.173,1,0,0,4.117,388775
1073024,-0.011,-0.963,1.572,0,1,0,4.569,388775
1073025,7.149,-0.804,0.037,0,0,1,4.896,388775
1073026,12.701,-0.711,1.283,1,0,0,5.307,388776
1073027,11.393,0.786,2.913,1,0,0,0.891,388777
1073028,-0.110,-0.175,0.944,0,1,0,1.128,388777
1073029,-11.080,-0.574,0.037,0,0,1,1.978,388777
1073030,11.390,0.932,2.909,1,0,0,0.936,388778
